id,title,franquicia,revenue
250833,Happiness,Desconocida,0.0
136459,Victor and the Secret of Crocodile Mansion,Desconocida,0.0
48186,The Boy Who Cried Werewolf,Desconocida,0.0
48186,The Boy Who Cried Werewolf,Desconocida,0.0
29596,Nothing But the Night,Desconocida,0.0
98404,Destroyer,Desconocida,0.0
191037,Mr Hockey The Gordie Howe Story,Desconocida,0.0
17963,Gone Nutty,Desconocida,0.0
253256,The Heart Machine,Desconocida,0.0
254194,Starry Eyes,Desconocida,0.0
151679,End of the Road,Desconocida,0.0
242828,When Marnie Was There,Desconocida,561085.0
241868,Lupin the 3rd,Lupin the Third Collection,0.0
119892,The Monkey King,The Monkey King Collection,0.0
110416,Song of the Sea,Desconocida,857522.0
110416,Song of the Sea,Desconocida,857522.0
110416,Song of the Sea,Desconocida,857522.0
110416,Song of the Sea,Desconocida,857522.0
110416,Song of the Sea,Desconocida,857522.0
304023,Rakuen Tsuihou - Expelled from Paradise,Desconocida,0.0
252391,Kiki's Delivery Service,Desconocida,0.0
142507,Exit,Desconocida,0.0
155890,Tied,Desconocida,0.0
137769,The Magic Crystal,Desconocida,0.0
137769,The Magic Crystal,Desconocida,0.0
241771,Beyond the Lights,Desconocida,14618727.0
54658,Misunderstood,Desconocida,0.0
54658,Misunderstood,Desconocida,0.0
90816,Treasure of the Four Crowns,Desconocida,0.0
90816,Treasure of the Four Crowns,Desconocida,0.0
90816,Treasure of the Four Crowns,Desconocida,0.0
40383,The Last Shark,Desconocida,0.0
159121,Paulette,Desconocida,29494.0
205775,In the Heart of the Sea,Desconocida,93820758.0
55317,Don't Take God's Children for Wild Geese,Desconocida,0.0
66129,Les Tuche,Les Tuche,0.0
45368,Comme les 5 doigts de la main,Desconocida,0.0
105001,Iceman,Desconocida,0.0
105001,Iceman,Desconocida,0.0
228445,Stockholm Stories,Desconocida,0.0
80957,Pressed,Desconocida,0.0
33838,The Care Bears Adventure in Wonderland,Desconocida,2608000.0
114324,Merry-Go-Round,Desconocida,0.0
141868,Fatty and Mabel Adrift,Desconocida,0.0
101135,A Connecticut Yankee in King Arthur's Court,Desconocida,0.0
214081,A Promise,Desconocida,0.0
214081,A Promise,Desconocida,0.0
24047,Alien Nation: Dark Horizon,Alien Nation Collection,0.0
77348,Alien Nation: Body and Soul,Alien Nation Collection,0.0
81244,Alien Nation: The Enemy Within,Alien Nation Collection,0.0
50291,Alien Nation: Millennium,Alien Nation Collection,0.0
230846,The Pig,Desconocida,0.0
87235,Crackers,Desconocida,0.0
22460,The Wall,Desconocida,0.0
221240,City Slacker,Desconocida,0.0
303623,Hello Ladies: The Movie,Desconocida,0.0
148430,Dzhamilya,Desconocida,0.0
80787,Codebreaker,Desconocida,0.0
251736,Listen Up Philip,Desconocida,0.0
251736,Listen Up Philip,Desconocida,0.0
99977,Hot Stuff,Desconocida,0.0
61644,Squeeze Play,Desconocida,0.0
79151,Love You You,Desconocida,0.0
100292,Ain't in It for My Health: A Film About Levon Helm,Desconocida,0.0
52444,Seducing Mr. Perfect,Desconocida,0.0
135397,Jurassic World,Jurassic Park Collection,1513528810.0
215032,Watermark,Desconocida,0.0
293310,Citizenfour,Desconocida,3003169.0
293310,Citizenfour,Desconocida,3003169.0
117678,Dans la peau d'une grande,Desconocida,0.0
129966,David et Madame Hansen,Desconocida,0.0
198130,Pop Redemption,Desconocida,0.0
46473,Home Sweet Home,Desconocida,0.0
21861,LOL (Laughing Out Loud),Desconocida,0.0
170522,Asterix: The Mansions of the Gods,Asterix and Obelix (Animation) Collection,0.0
170522,Asterix: The Mansions of the Gods,Asterix and Obelix (Animation) Collection,0.0
78646,She Monkeys,Desconocida,0.0
297608,The Taking of Deborah Logan,Desconocida,0.0
73452,Admissions,Desconocida,0.0
158967,House Hunting,Desconocida,0.0
250643,Alive Inside,Desconocida,0.0
294600,Last I Heard,Desconocida,0.0
41608,God Forgives... I Don't!,Cat Stevens y Hutch Bessy Trilogy,0.0
42332,Santa Who?,Desconocida,0.0
294538,Hit by Lightning,Desconocida,0.0
63484,The Incite Mill,Desconocida,0.0
45167,Pumzi,Desconocida,0.0
45167,Pumzi,Desconocida,0.0
9510,1½ Knights - In Search of the Ravishing Princess Herzelinde,Desconocida,0.0
13610,Christmas Cottage,Desconocida,0.0
13610,Christmas Cottage,Desconocida,0.0
184992,A Five Star Life,Desconocida,0.0
254435,The Boy in the Mirror,Desconocida,0.0
43212,My Dear Desperado,Desconocida,4214668.0
16877,The 39 Steps,Desconocida,0.0
227159,Horrible Bosses 2,Horrible Bosses Collection,107670357.0
83451,Poto and Cabengo,Desconocida,0.0
83451,Poto and Cabengo,Desconocida,0.0
139715,Detention of the Dead,Desconocida,0.0
34651,Devil's Doorway,Desconocida,0.0
29060,Diary of a Madman,Desconocida,0.0
50571,Disciples of the 36th Chamber,The 36th Chamber of Shaolin Collection,0.0
17925,Disengagement,Desconocida,0.0
17925,Disengagement,Desconocida,0.0
17925,Disengagement,Desconocida,0.0
44131,The Beaver Trilogy,Desconocida,0.0
136525,Divorce,Desconocida,0.0
68340,Doctor at Large,Desconocida,0.0
68337,Doctor in Distress,Desconocida,0.0
68242,Doctor in the House,Desconocida,0.0
89059,Don Juan,Desconocida,0.0
237796,Don Juan,Desconocida,0.0
237796,Don Juan,Desconocida,0.0
237796,Don Juan,Desconocida,0.0
40102,Don't Answer the Phone!,Desconocida,0.0
143092,Don't Give Up the Ship,Desconocida,0.0
109441,Don't Go Near the Water,Desconocida,0.0
84742,Donner Pass,Desconocida,0.0
88107,Double Trouble,Desconocida,0.0
180607,Down the Shore,Desconocida,0.0
164073,Down to the Sea in Ships,Desconocida,0.0
19273,Dr. Dolittle: Million Dollar Mutts,Dr. Dolittle Collection,0.0
27996,Dr. Dolittle: Tail to the Chief,Dr. Dolittle Collection,0.0
183190,Dr. Gillespie's New Assistant,Desconocida,0.0
35801,Dr. Jekyll and Mr. Hyde,Desconocida,0.0
235679,Dr. Socrates,Desconocida,0.0
10473,DragonHeart: A New Beginning,DragonHeart Collection,0.0
34652,Drive a Crooked Road,Desconocida,0.0
46302,Drive Thru,Desconocida,0.0
21791,Drop Dead Sexy,Desconocida,0.0
66018,Drunken Master III,Drunken Master Collection,0.0
66018,Drunken Master III,Drunken Master Collection,0.0
120785,Easy Living,Desconocida,0.0
43343,Easy to Love,Desconocida,0.0
72892,Air Crew,Desconocida,0.0
94201,El Condor,Desconocida,0.0
102629,El Gringo,Desconocida,0.0
58058,Elisa,Desconocida,0.0
140814,Elliot Loves,Desconocida,0.0
19554,Elvis and Anabelle,Desconocida,0.0
37641,Elvis Has Left the Building,Desconocida,0.0
45120,Elvis Meets Nixon,Desconocida,0.0
33111,Enchantment,Desconocida,0.0
133831,Endangered Species,Desconocida,0.0
63273,Endure,Desconocida,0.0
22124,Executioners from Shaolin,Desconocida,0.0
161422,The Orkly Kid,Desconocida,0.0
121250,Home Before Dark,Desconocida,0.0
116385,Let No Man Write My Epitaph,Desconocida,0.0
81182,Lost Christmas,Desconocida,0.0
121992,Michael Shayne: Private Detective,Desconocida,0.0
6110,Murder on the Orient Express,Desconocida,0.0
6110,Murder on the Orient Express,Desconocida,0.0
6110,Murder on the Orient Express,Desconocida,0.0
96433,My Friend Irma Goes West,Desconocida,0.0
238589,Enemies Closer,Desconocida,0.0
238589,Enemies Closer,Desconocida,0.0
171594,Enter Arsene Lupin,Desconocida,0.0
76815,Barely Legal,Desconocida,0.0
71316,Nutcracker: The Motion Picture,Desconocida,0.0
155130,The Forgotten Faces,Desconocida,0.0
238185,Russell Brand: Messiah Complex,Desconocida,0.0
31462,Moving Violations,Desconocida,0.0
167935,So Much Water,Desconocida,0.0
78327,The Dark Horse,Desconocida,0.0
81110,The Eagle and the Hawk,Desconocida,0.0
211247,The Fake,Desconocida,0.0
27446,The Fearmakers,Desconocida,0.0
134355,The Happy Road,Desconocida,0.0
134355,The Happy Road,Desconocida,0.0
111750,The Real Glory,Desconocida,0.0
81038,This Is the Night,Desconocida,0.0
146946,Yellow Rock,Desconocida,0.0
219343,Lucia,Desconocida,170000.0
38636,Dancing Outlaw II: Jesco Goes to Hollywood,Desconocida,0.0
254582,Oppressed Majority,Desconocida,0.0
163068,"T,O,U,C,H,I,N,G",Desconocida,0.0
49467,Little Hamlet,Desconocida,0.0
25518,La Belle verte,Desconocida,0.0
25518,La Belle verte,Desconocida,0.0
270946,Penguins of Madagascar,Madagascar Collection,373552094.0
238222,Bill Bailey: Qualmpeddler,Desconocida,0.0
75364,Ivul,Desconocida,0.0
75364,Ivul,Desconocida,0.0
267355,Hotline,Desconocida,0.0
299618,Fugly!,Desconocida,0.0
253331,Black or White,Desconocida,21571189.0
268386,Ragamuffin,Desconocida,0.0
296136,Oko Wykol,Desconocida,0.0
252178,'71,Desconocida,1625847.0
259610,Bastards,Desconocida,0.0
256917,The Water Diviner,Desconocida,15520023.0
256917,The Water Diviner,Desconocida,15520023.0
39849,Enlighten Up!,Desconocida,0.0
173912,Just a Sigh,Desconocida,0.0
75491,The Rabbi's Cat,Desconocida,0.0
278086,Altman,Desconocida,0.0
284293,Still Alice,Desconocida,43884652.0
40192,Je préfère qu'on reste amis,Desconocida,0.0
300441,Grumpy Cat's Worst Christmas Ever,Desconocida,0.0
116149,Paddington,Desconocida,259207227.0
204965,Drei Stunden,Desconocida,0.0
135714,Redemption: For Robbing the Dead,Desconocida,0.0
203834,Jessabelle,Desconocida,0.0
294254,Maze Runner: The Scorch Trials,The Maze Runner Collection,311256926.0
159100,Kink,Desconocida,0.0
302496,Beautiful Girl,Desconocida,0.0
147778,Showrunners: The Art of Running a TV Show,Desconocida,0.0
147778,Showrunners: The Art of Running a TV Show,Desconocida,0.0
99922,Dirigible,Desconocida,0.0
28526,Sir Arne's Treasure,Desconocida,0.0
89280,My Brother Tom,Desconocida,0.0
193411,The Kiss,Desconocida,0.0
93114,Quest,Desconocida,0.0
284995,Scooby-Doo! Frankencreepy,Desconocida,0.0
307087,The Ghost and the Whale,Desconocida,0.0
150338,Pendulum,Desconocida,0.0
212843,Burt's Buzz,Desconocida,0.0
79218,Ice Age: A Mammoth Christmas,Desconocida,0.0
105770,The Bloody Olive,Desconocida,0.0
169860,Hey Bartender,Desconocida,0.0
306650,Kajaki,Desconocida,0.0
35856,A Matter of Size,Desconocida,0.0
35856,A Matter of Size,Desconocida,0.0
35856,A Matter of Size,Desconocida,0.0
265449,Summer of Blood,Desconocida,0.0
92459,Appointment with Crime,Desconocida,0.0
137357,Hungry Hill,Desconocida,0.0
100257,Quartet,Desconocida,0.0
43450,Scott of the Antarctic,Desconocida,0.0
157283,Christopher Columbus,Desconocida,0.0
80031,The Magnet,Desconocida,0.0
181876,Blackmailed,Desconocida,0.0
27917,Pool of London,Desconocida,0.0
69784,Anne of the Indies,Desconocida,0.0
123432,The Lady Says No,Desconocida,0.0
27884,The Story of Robin Hood and His Merrie Men,Desconocida,0.0
64851,The Sword and the Rose,Desconocida,0.0
28909,Above Us the Waves,Desconocida,0.0
68339,Doctor at Sea,Desconocida,0.0
252721,An Alligator Named Daisy,Desconocida,0.0
40953,The Iron Petticoat,Desconocida,0.0
191186,The Living Idol,Desconocida,0.0
191186,The Living Idol,Desconocida,0.0
27261,Orders to Kill,Desconocida,0.0
185546,Upstairs and Downstairs,Desconocida,0.0
171075,Crooks Anonymous,Desconocida,0.0
82966,Two Weeks in September,Desconocida,0.0
118337,Zeta One,Desconocida,0.0
244458,The Voices,Desconocida,0.0
244458,The Voices,Desconocida,0.0
20886,"Welcome, or No Trespassing",Desconocida,0.0
185057,Adventures of a Dentist,Desconocida,0.0
67869,"Sport, Sport, Sport",Desconocida,0.0
139169,Farewell,Desconocida,0.0
131194,Eagle's Wing,Desconocida,0.0
230836,Levitated Mass,Desconocida,0.0
139380,Nativity 2: Danger in the Manger!,Desconocida,0.0
41272,The Puzzle,Desconocida,0.0
41272,The Puzzle,Desconocida,0.0
84154,Donald Glover: Weirdo,Desconocida,0.0
276922,Come Back to Me,Desconocida,0.0
303742,Trailer Park Boys: Live at the North Pole,Trailer Park Boys Collection,0.0
257296,The Righteous Thief,Desconocida,0.0
136476,State of Emergency,Desconocida,0.0
257442,Almost Married,Desconocida,0.0
96846,The Swinger,Desconocida,0.0
240820,Christmas in Conway,Desconocida,0.0
289416,Grace,Desconocida,0.0
99879,Winter Nomads,Desconocida,0.0
99879,Winter Nomads,Desconocida,0.0
99879,Winter Nomads,Desconocida,0.0
70966,Courier,Desconocida,0.0
20077,Batman vs Dracula,Desconocida,0.0
171308,Baffled!,Desconocida,0.0
86236,Dying Room Only,Desconocida,0.0
11616,Go for It,Desconocida,0.0
11616,Go for It,Desconocida,0.0
170582,Great Expectations,Desconocida,0.0
266108,Hand in Hand,Desconocida,0.0
163870,Tenchi: The Samurai Astronomer,Desconocida,0.0
250798,The Green Prince,Desconocida,0.0
277846,Castles in the Sky,Desconocida,0.0
282297,Cowspiracy: The Sustainability Secret,Desconocida,0.0
123581,McConkey,Desconocida,0.0
253295,Manny,Desconocida,0.0
262088,Chocolate Strawberry Vanilla,Desconocida,0.0
189133,"Mayday at 40,000 Feet!",Desconocida,0.0
146916,Bus Riley's Back In Town,Desconocida,0.0
198171,Mahoney's Last Stand,Desconocida,0.0
173805,Fortune and Men's Eyes,Desconocida,0.0
38986,The Party Animal,Desconocida,0.0
74092,Bleak Night,Desconocida,0.0
307114,To Encourage the Others,Desconocida,0.0
306963,Wanderers,Desconocida,0.0
246860,Clouds of Sils Maria,Desconocida,1851517.0
246860,Clouds of Sils Maria,Desconocida,1851517.0
246860,Clouds of Sils Maria,Desconocida,1851517.0
297596,Dying of the Light,Desconocida,0.0
297596,Dying of the Light,Desconocida,0.0
100110,Survival Quest,Desconocida,0.0
210908,All Cheerleaders Die,Desconocida,0.0
47259,Cherry Tree Lane,Desconocida,0.0
262840,WolfCop,Desconocida,0.0
42057,It's a Wonderful Afterlife,Desconocida,0.0
207774,The Borderlands,Desconocida,0.0
193040,Slasher House,Desconocida,0.0
82469,The Kick,Desconocida,0.0
82469,The Kick,Desconocida,0.0
52009,Norwegian Ninja,Desconocida,0.0
169310,Borrowed Time,Desconocida,0.0
123107,Hellbenders,Desconocida,0.0
181009,Saving General Yang,Desconocida,0.0
181009,Saving General Yang,Desconocida,0.0
68590,Legacy of Rage,Desconocida,0.0
58200,Shadowzone,Desconocida,0.0
57387,In Your Hands,Desconocida,0.0
2139,Cleopatra Jones and the Casino of Gold,Desconocida,0.0
2139,Cleopatra Jones and the Casino of Gold,Desconocida,0.0
151730,Eat,Desconocida,0.0
171357,"Jonathan Rosenbaum, Present",Desconocida,0.0
17135,Omega Doom,Desconocida,0.0
44503,Blow Job,Desconocida,0.0
308792,A Justified Life: Sam Peckinpah and the High Country,Desconocida,0.0
63194,The Diary of an Unknown Soldier,Desconocida,0.0
46760,Float,Desconocida,0.0
134375,Home Alone: The Holiday Heist,Home Alone Collection,0.0
134375,Home Alone: The Holiday Heist,Home Alone Collection,0.0
37176,The Pokrovsky Gates,Desconocida,0.0
100270,Game of Werewolves,Desconocida,0.0
270005,By the Gun,Desconocida,0.0
110552,The Protector 2,The Protector Collection,3302463.0
136278,Blood,Desconocida,0.0
86305,Exit Humanity,Desconocida,0.0
17792,Omen IV: The Awakening,The Omen Collection,0.0
17792,Omen IV: The Awakening,The Omen Collection,0.0
74035,Ninjas vs. Zombies,Desconocida,0.0
110402,Hard to Be a God,Desconocida,1310673.0
255940,In Order Not to Be Here,Desconocida,0.0
14228,Mortuary,Desconocida,0.0
39195,Spontaneous Combustion,Desconocida,0.0
78247,Night Terrors,Desconocida,0.0
188832,Trance,Desconocida,0.0
305276,Tell,Desconocida,0.0
190000,In the Shadow of the Machine,Desconocida,0.0
245916,Kill the Messenger,Desconocida,2450846.0
183412,Dead Souls,Desconocida,0.0
241448,Village People,Desconocida,0.0
4683,A Gorgeous Girl Like Me,Desconocida,457163.0
96011,Touch the Top of the World,Desconocida,0.0
150108,Travel Beyond the Three Seas,Desconocida,0.0
150108,Travel Beyond the Three Seas,Desconocida,0.0
48443,The Hearts of Age,Desconocida,0.0
39928,H6: Diary of a Serial Killer,Desconocida,0.0
116762,Sallah,Desconocida,0.0
55322,Grant Morrison:  Talking with Gods,Desconocida,0.0
65275,The Universe of Keith Haring,Desconocida,0.0
252511,The Kingdom of Dreams and Madness,Desconocida,0.0
158483,Mei and the Kittenbus,Desconocida,0.0
23076,"Texas, Adios",Desconocida,0.0
23076,"Texas, Adios",Desconocida,0.0
99261,The Bloodstained Shadow,Desconocida,0.0
46570,"Today We Kill, Tomorrow We Die!",Desconocida,0.0
124207,The Devil and Holy Water,Desconocida,0.0
89652,Colt 38 Special Squad,Desconocida,0.0
42438,Ricky e Barabba,Desconocida,0.0
99361,Six Swedish Girls at a Pump,Six Swedes Collection,0.0
96477,Killer Cop,Desconocida,0.0
74018,A Cinderella Story: Once Upon a Song,Cinderella Story Collection,0.0
55689,Baba Yaga,Desconocida,0.0
104866,Play Motel,Desconocida,0.0
3541,The Mad Dog Killer,Desconocida,0.0
3541,The Mad Dog Killer,Desconocida,0.0
74417,The Great Kidnapping,Desconocida,0.0
15261,Bring It On: In It To Win It,Bring It On Collection,0.0
241953,Independents,Desconocida,0.0
58702,Between Miracles,Desconocida,0.0
128555,The Rebel,Desconocida,0.0
128555,The Rebel,Desconocida,0.0
42499,The Night Evelyn Came out of the Grave,Desconocida,0.0
56971,The New Monsters Today,Desconocida,0.0
106970,Stunt Squad,Desconocida,0.0
42441,Tifosi,Desconocida,0.0
38366,The Cyclone,Desconocida,0.0
121510,Il tifoso l'arbitro e il calciatore,Desconocida,0.0
105398,Death Steps in the Dark,Desconocida,0.0
105398,Death Steps in the Dark,Desconocida,0.0
28844,"Black Emmanuelle, White Emmanuelle",Desconocida,0.0
118802,Il... Belpaese,Desconocida,0.0
145677,Savage Three,Desconocida,0.0
260893,L'arma,Desconocida,0.0
105906,A Man Called Magnum,Desconocida,0.0
268662,Il fischio al naso,Desconocida,0.0
48935,Viuuulentemente mia,Desconocida,0.0
78566,Gangsters,Desconocida,0.0
101231,Gente Di Rispetto,Desconocida,0.0
285423,Jarhead 2: Field of Fire,Jarhead Collection,0.0
253272,The Mule,Desconocida,0.0
215016,Chantilly Lace,Desconocida,0.0
69040,Shy People,Desconocida,0.0
84425,Shadows in an Empty Room,Desconocida,0.0
84425,Shadows in an Empty Room,Desconocida,0.0
84425,Shadows in an Empty Room,Desconocida,0.0
104398,Dots,Desconocida,0.0
247437,Hen Hop,Desconocida,0.0
145337,Rock the Boat,Desconocida,0.0
289728,Jingle All the Way 2,Jingle All the Way Collection,0.0
214086,The Face of Love,Desconocida,350006.0
43441,Every Girl Should Be Married,Desconocida,0.0
212950,Eight Iron Men,Desconocida,0.0
58414,A True Mob Story,Desconocida,0.0
74071,In the Folds of the Flesh,Desconocida,0.0
74071,In the Folds of the Flesh,Desconocida,0.0
122917,The Hobbit: The Battle of the Five Armies,The Hobbit Collection,956019788.0
122917,The Hobbit: The Battle of the Five Armies,The Hobbit Collection,956019788.0
40456,The Viking Queen,Desconocida,0.0
273895,Selma,Desconocida,66787908.0
273895,Selma,Desconocida,66787908.0
227306,Unbroken,Desconocida,163442937.0
246080,Black Sea,Desconocida,1171559.0
246080,Black Sea,Desconocida,1171559.0
246080,Black Sea,Desconocida,1171559.0
225499,Three Wise Fools,Desconocida,0.0
305127,The Frame,Desconocida,0.0
40130,The Red Queen Kills Seven Times,Desconocida,0.0
40130,The Red Queen Kills Seven Times,Desconocida,0.0
60041,White Mischief,Desconocida,0.0
112054,Beyond Justice,Desconocida,0.0
18450,Zorro,Zorro Collection,0.0
18450,Zorro,Zorro Collection,0.0
93142,Man Without a Memory,Desconocida,0.0
96132,Three Tough Guys,Desconocida,0.0
96132,Three Tough Guys,Desconocida,0.0
96132,Three Tough Guys,Desconocida,0.0
29482,The Bloodstained Butterfly,Desconocida,0.0
102949,Alive or Preferably Dead,Desconocida,0.0
102949,Alive or Preferably Dead,Desconocida,0.0
105078,Death Occurred Last Night,Desconocida,0.0
98273,The Bastard,Desconocida,0.0
98273,The Bastard,Desconocida,0.0
98273,The Bastard,Desconocida,0.0
63260,The Return of Ringo,Desconocida,0.0
63260,The Return of Ringo,Desconocida,0.0
56431,A Pistol for Ringo,Desconocida,0.0
56431,A Pistol for Ringo,Desconocida,0.0
283281,The Scapegoat,Desconocida,0.0
283281,The Scapegoat,Desconocida,0.0
103678,Kiss Kiss... Bang Bang,Desconocida,0.0
103678,Kiss Kiss... Bang Bang,Desconocida,0.0
250538,The Good Lie,Desconocida,0.0
308165,Action Jackson,Desconocida,0.0
308165,Action Jackson,Desconocida,0.0
266782,The Improv: 50 Years Behind the Brick Wall,Desconocida,0.0
298445,I Am Santa Claus,Desconocida,0.0
240982,"The Missing Piece: Mona Lisa, Her Thief, the True Story",Desconocida,0.0
241574,Wild Heritage,Desconocida,0.0
118134,The Widow From Chicago,Desconocida,0.0
304336,Lap Dance,Desconocida,0.0
146121,The Baby Maker,Desconocida,0.0
15603,Fat Pizza,Desconocida,7888102.0
22285,Good Copy Bad Copy,Desconocida,0.0
83007,Comin' at Ya!,Desconocida,0.0
83007,Comin' at Ya!,Desconocida,0.0
83007,Comin' at Ya!,Desconocida,0.0
32624,When the Road Bends: Tales of a Gypsy Caravan,Desconocida,0.0
76750,Holy Flying Circus,Desconocida,0.0
29293,House of the Dead 2,Desconocida,0.0
67314,Prey,Desconocida,0.0
67314,Prey,Desconocida,0.0
42710,Silent Madness,Desconocida,0.0
228634,Wodehouse In Exile,Desconocida,0.0
128264,Zombie Reanimation,Desconocida,0.0
74681,Made in Jamaica,Desconocida,0.0
277547,Playing It Cool,Desconocida,0.0
30545,Dogging: A Love Story,Desconocida,0.0
29542,Blood Dolls,Desconocida,0.0
9940,Cheerleader Massacre,Desconocida,0.0
118751,Flower and Snake 5: Rope Magic,Flower and Snake Collection,0.0
23523,McLibel,Desconocida,0.0
24388,Bag Boy,Desconocida,0.0
39885,School of the Holy Beast,Desconocida,0.0
47057,The Appointments Of Dennis Jennings,Desconocida,0.0
65456,The Atrocity Exhibition,Desconocida,0.0
47491,The Beales of Grey Gardens,Desconocida,0.0
121620,The Touch of Her Flesh,Desconocida,0.0
72153,Virgin Witch,Desconocida,0.0
27739,The Zombie Chronicles,Desconocida,0.0
144114,The Dust Bowl,Desconocida,0.0
106685,Paris by Night,Desconocida,0.0
136106,Honor Among Lovers,Desconocida,0.0
60629,A Smoky Mountain Christmas,Desconocida,0.0
137347,Closer to the Moon,Desconocida,0.0
137347,Closer to the Moon,Desconocida,0.0
137347,Closer to the Moon,Desconocida,0.0
137347,Closer to the Moon,Desconocida,0.0
219043,Un marido de ida y vuelta,Desconocida,0.0
295144,Marvellous,Desconocida,0.0
20000,Somewhere in the Night,Desconocida,0.0
28652,Love Camp 7,Desconocida,0.0
295698,Free the Nipple,Desconocida,0.0
292191,Bachelor Night,Desconocida,0.0
172391,Khumba,Desconocida,27187375.0
252171,A Girl Walks Home Alone at Night,Desconocida,395000.0
30174,1981,Desconocida,0.0
280218,1987,Desconocida,0.0
182528,Crimi Clowns: De Movie,Desconocida,0.0
182528,Crimi Clowns: De Movie,Desconocida,0.0
20147,Dave Chappelle: For What it's Worth,Desconocida,0.0
34505,Bill Hicks: Relentless,Desconocida,0.0
26366,Ellen DeGeneres: The Beginning,Desconocida,0.0
32916,Scooby-Doo! Abracadabra-Doo,Desconocida,0.0
265177,Mommy,Desconocida,3494070.0
241239,A Most Violent Year,Desconocida,12007070.0
241239,A Most Violent Year,Desconocida,12007070.0
228970,Wild,Desconocida,52501541.0
59940,Zebra Lounge,Desconocida,0.0
68750,Rapid Fire,Desconocida,0.0
24486,Jack the Ripper,Desconocida,0.0
24486,Jack the Ripper,Desconocida,0.0
28791,Brutal,Desconocida,0.0
15056,The Curse of King Tut's Tomb,Desconocida,0.0
2699,Titanic,Desconocida,0.0
2699,Titanic,Desconocida,0.0
253290,Butterfly Girl,Desconocida,0.0
174678,Mr. Jones,Desconocida,0.0
284296,Top Five,Desconocida,25434291.0
308571,Bill Burr: I'm Sorry You Feel That Way,Desconocida,0.0
311021,The Uncommon Making of Petulia,Desconocida,0.0
246213,Fiddle-de-dee,Desconocida,0.0
127817,Blinkity Blank,Desconocida,0.0
210126,Mail Early for Xmas,Desconocida,0.0
246648,Canon,Desconocida,0.0
132038,Boogie-Doodle,Desconocida,0.0
148176,A Chairy Tale,Desconocida,0.0
94818,The Aggression Scale,Desconocida,0.0
162755,Blackbird,Desconocida,0.0
223243,A Phantasy,Desconocida,0.0
51406,Neighbours,Desconocida,0.0
214948,New York Lightboard Record,Desconocida,0.0
218658,Lines: Horizontal,Desconocida,0.0
211017,Mosaic,Desconocida,0.0
128679,Begone Dull Care,Desconocida,0.0
215061,Synchromy,Desconocida,0.0
255496,And Then There Was You,Desconocida,0.0
40210,Straight on Till Morning,Desconocida,0.0
266044,Amour fou,Desconocida,0.0
266044,Amour fou,Desconocida,0.0
266044,Amour fou,Desconocida,0.0
190469,Redirected,Desconocida,0.0
190469,Redirected,Desconocida,0.0
294308,Don't Blink,Desconocida,0.0
292063,Raiders from Beneath the Sea,Desconocida,0.0
61086,The Wild Bunch: An Album in Montage,Desconocida,0.0
87093,Big Eyes,Desconocida,28883511.0
87093,Big Eyes,Desconocida,28883511.0
205349,I due Pompieri,Desconocida,0.0
224141,Into the Woods,Desconocida,212902372.0
285532,Bolidi sull'asfalto a tutta birra!,Desconocida,0.0
61925,The Cop in Blue Jeans,Il Maresciallo Giraldi Collection,0.0
52914,Squadra antifurto,Il Maresciallo Giraldi Collection,0.0
255906,Il figlio dello sceicco,Desconocida,0.0
50758,Squadra antitruffa,Il Maresciallo Giraldi Collection,0.0
52913,Little Italy,Il Maresciallo Giraldi Collection,0.0
52238,Squadra antigangsters,Il Maresciallo Giraldi Collection,0.0
165159,Agenzia Riccardo Finzi... praticamente detective,Desconocida,0.0
62715,Assassination on the Tiber,Il Maresciallo Giraldi Collection,0.0
127760,Uno contro l'altro praticamente amici,Desconocida,0.0
62725,Delitto a Porta Romana,Il Maresciallo Giraldi Collection,0.0
46001,Delitto al ristorante cinese,Il Maresciallo Giraldi Collection,0.0
58083,The Haunted House,Desconocida,0.0
52113,Delitto sull'autostrada,Il Maresciallo Giraldi Collection,0.0
11613,Thieves and Robbers,Desconocida,0.0
53342,Delitto al Blue Gay,Il Maresciallo Giraldi Collection,0.0
9807,Aladdin,Desconocida,0.0
82083,"Rimini, Rimini: A Year Later",Desconocida,0.0
17681,Scooby-Doo! and the Witch's Ghost,Desconocida,0.0
243684,"Men, Women & Children",Desconocida,461162.0
35069,Loins of Punjab Presents,Desconocida,0.0
257561,Animated Motion: Part 5,Desconocida,0.0
257563,Narcissus,Desconocida,0.0
171846,Killers,Desconocida,0.0
171846,Killers,Desconocida,0.0
125150,Galician Caress (of Clay),Desconocida,0.0
106196,Water-mirror of Granada,Desconocida,0.0
24179,Momo,Desconocida,0.0
24179,Momo,Desconocida,0.0
312497,Ascension,Desconocida,0.0
312497,Ascension,Desconocida,0.0
228967,The Interview,Desconocida,12342632.0
177043,Flap,Desconocida,0.0
207703,Kingsman: The Secret Service,Kingsman Collection,414351546.0
207703,Kingsman: The Secret Service,Kingsman Collection,414351546.0
242555,Holidaze,Desconocida,0.0
242555,Holidaze,Desconocida,0.0
85336,Madonna's Pig,Desconocida,0.0
40387,Night Watch,Desconocida,0.0
191489,Bill Burr: You People Are All The Same,Desconocida,0.0
181533,Night at the Museum: Secret of the Tomb,Night at the Museum Collection,349424282.0
181533,Night at the Museum: Secret of the Tomb,Night at the Museum Collection,349424282.0
293380,The Nativity,Desconocida,0.0
