id,original_language,title_lenguage,runtime,release_year,title_time,title,franquicia,revenue,title_pais,country_name,title_productoras,name_companies,revenue_productoras,title_director,release_date,budget,revenue_director,return,Nombre Director
13486,en,The Scorpion King: Rise of a Warrior,109,2008,The Scorpion King: Rise of a Warrior,The Scorpion King: Rise of a Warrior,Desconocida,0.0,The Scorpion King: Rise of a Warrior,United States of America,The Scorpion King: Rise of a Warrior,HBO/Cinemax Documentary,0,The Scorpion King: Rise of a Warrior,2008-07-19,0.0,0.0,0.0,Russell Mulcahy
13486,en,The Scorpion King: Rise of a Warrior,109,2008,The Scorpion King: Rise of a Warrior,The Scorpion King: Rise of a Warrior,Desconocida,0.0,The Scorpion King: Rise of a Warrior,South Africa,The Scorpion King: Rise of a Warrior,HBO/Cinemax Documentary,0,The Scorpion King: Rise of a Warrior,2008-07-19,0.0,0.0,0.0,Russell Mulcahy
13486,en,The Scorpion King: Rise of a Warrior,109,2008,The Scorpion King: Rise of a Warrior,The Scorpion King: Rise of a Warrior,Desconocida,0.0,The Scorpion King: Rise of a Warrior,Germany,The Scorpion King: Rise of a Warrior,HBO/Cinemax Documentary,0,The Scorpion King: Rise of a Warrior,2008-07-19,0.0,0.0,0.0,Russell Mulcahy
84177,en,Big Boys Gone Bananas!*,90,2011,Big Boys Gone Bananas!*,Big Boys Gone Bananas!*,Desconocida,0.0,Big Boys Gone Bananas!*,Sweden,Big Boys Gone Bananas!*,thinkfilm,0,Big Boys Gone Bananas!*,2011-11-19,0.0,0.0,0.0,Fredrik Gertten
84177,en,Big Boys Gone Bananas!*,90,2011,Big Boys Gone Bananas!*,Big Boys Gone Bananas!*,Desconocida,0.0,Big Boys Gone Bananas!*,United States of America,Big Boys Gone Bananas!*,thinkfilm,0,Big Boys Gone Bananas!*,2011-11-19,0.0,0.0,0.0,Fredrik Gertten
58390,en,Ciao Bella,86,2007,Ciao Bella,Ciao Bella,Desconocida,0.0,Ciao Bella,Sweden,Ciao Bella,Creative Visions Productions,0,Ciao Bella,2007-08-03,0.0,0.0,0.0,Mani Maserrat Agah
89326,en,96 Minutes,93,2011,96 Minutes,96 Minutes,Desconocida,0.0,96 Minutes,United States of America,96 Minutes,Sundance Institute Documentary Fund,0,96 Minutes,2011-10-14,0.0,0.0,0.0,Aimee Lagos
40161,en,The Decoy Bride,89,2011,The Decoy Bride,The Decoy Bride,Desconocida,0.0,The Decoy Bride,United Kingdom,The Decoy Bride,Possible Films,0,The Decoy Bride,2011-06-06,0.0,0.0,0.0,Sheree Folkson
63946,fr,Viva Riva!,96,2010,Viva Riva!,Viva Riva!,Desconocida,43880.0,Viva Riva!,Congo,Viva Riva!,E-Wolf,43880,Viva Riva!,2010-09-10,0.0,43880.0,0.0,Djo Munga
82624,sq,The Forgiveness of Blood,109,2011,The Forgiveness of Blood,The Forgiveness of Blood,Desconocida,0.0,The Forgiveness of Blood,United States of America,The Forgiveness of Blood,Seventh Art Releasing,0,The Forgiveness of Blood,2011-02-18,0.0,0.0,0.0,Joshua Marston
82624,sq,The Forgiveness of Blood,109,2011,The Forgiveness of Blood,The Forgiveness of Blood,Desconocida,0.0,The Forgiveness of Blood,Albania,The Forgiveness of Blood,Seventh Art Releasing,0,The Forgiveness of Blood,2011-02-18,0.0,0.0,0.0,Joshua Marston
82624,sq,The Forgiveness of Blood,109,2011,The Forgiveness of Blood,The Forgiveness of Blood,Desconocida,0.0,The Forgiveness of Blood,Denmark,The Forgiveness of Blood,Seventh Art Releasing,0,The Forgiveness of Blood,2011-02-18,0.0,0.0,0.0,Joshua Marston
82624,sq,The Forgiveness of Blood,109,2011,The Forgiveness of Blood,The Forgiveness of Blood,Desconocida,0.0,The Forgiveness of Blood,Italy,The Forgiveness of Blood,Seventh Art Releasing,0,The Forgiveness of Blood,2011-02-18,0.0,0.0,0.0,Joshua Marston
79934,pt,The Clown,90,2011,The Clown,The Clown,Desconocida,0.0,The Clown,Brazil,The Clown,Schiwago Film,0,The Clown,2011-10-28,0.0,0.0,0.0,Selton Mello
73963,en,Creature,95,2011,Creature,Creature,Desconocida,0.0,Creature,United States of America,Creature,Lord of the Wind,0,Creature,2011-09-09,3000000.0,0.0,0.0,Fred Andrews
73881,fr,Thawing Out,28,2009,Thawing Out,Thawing Out,Desconocida,0.0,Thawing Out,France,Thawing Out,Coproducción Hong Kong-Tailandia-Singapur,0,Thawing Out,2009-02-02,0.0,0.0,0.0,Jean-Julien Chervier
103243,hi,Vicky Donor,122,2012,Vicky Donor,Vicky Donor,Desconocida,0.0,Vicky Donor,India,Vicky Donor,Section Eight Productions,0,Vicky Donor,2012-04-20,0.0,0.0,0.0,Shoojit Sircar
258253,ka,Small Town of Anara,90,1978,Small Town of Anara,Small Town of Anara,Desconocida,0.0,Small Town of Anara,Georgia,Small Town of Anara,Moving Train Productions,0,Small Town of Anara,1978-03-06,0.0,0.0,0.0,Irakli Kvirikadze
37497,en,Border Radio,83,1987,Border Radio,Border Radio,Desconocida,0.0,Border Radio,United States of America,Border Radio,The Convex Group,0,Border Radio,1987-11-01,0.0,0.0,0.0,Allison Anders
93084,en,Keyhole,94,2011,Keyhole,Keyhole,Desconocida,21291.0,Keyhole,Canada,Keyhole,Red Rose Productions LLC,21291,Keyhole,2011-09-09,0.0,21291.0,0.0,Guy Maddin
14400,fr,The Heir Apparent: Largo Winch,108,2008,The Heir Apparent: Largo Winch,The Heir Apparent: Largo Winch,Largo Winch Collection,0.0,The Heir Apparent: Largo Winch,Belgium,The Heir Apparent: Largo Winch,John Brister Productions,0,The Heir Apparent: Largo Winch,2008-12-17,25412760.0,0.0,0.0,Jérôme Salle
14400,fr,The Heir Apparent: Largo Winch,108,2008,The Heir Apparent: Largo Winch,The Heir Apparent: Largo Winch,Largo Winch Collection,0.0,The Heir Apparent: Largo Winch,France,The Heir Apparent: Largo Winch,John Brister Productions,0,The Heir Apparent: Largo Winch,2008-12-17,25412760.0,0.0,0.0,Jérôme Salle
48620,en,The Mighty Macs,102,2009,The Mighty Macs,The Mighty Macs,Desconocida,0.0,The Mighty Macs,United States of America,The Mighty Macs,BoSD Films LLC,0,The Mighty Macs,2009-10-21,7000000.0,0.0,0.0,Tim Chambers
22683,en,Gifted Hands: The Ben Carson Story,86,2009,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story,Desconocida,0.0,Gifted Hands: The Ben Carson Story,United States of America,Gifted Hands: The Ben Carson Story,Internacional Films Espagnol,0,Gifted Hands: The Ben Carson Story,2009-02-07,0.0,0.0,0.0,Thomas Carter
132122,it,Chains,90,1949,Chains,Chains,Desconocida,0.0,Chains,Italy,Chains,Alpine Productions,0,Chains,1949-10-29,0.0,0.0,0.0,Raffaello Matarazzo
110573,fr,The Woman Who Dared,105,1944,The Woman Who Dared,The Woman Who Dared,Desconocida,0.0,The Woman Who Dared,France,The Woman Who Dared,Peppercorn-Wormser Inc,0,The Woman Who Dared,1944-02-03,0.0,0.0,0.0,Jean Grémillon
41154,en,Men in Black 3,106,2012,Men in Black 3,Men in Black 3,Men In Black Collection,624026776.0,Men in Black 3,United States of America,Men in Black 3,Albert S. Ruddy Productions,624026776,Men in Black 3,2012-05-23,225000000.0,624026776.0,2.773452337777778,Barry Sonnenfeld
39401,nl,The Secrets of Jonathan Sperry,96,2008,The Secrets of Jonathan Sperry,The Secrets of Jonathan Sperry,Desconocida,0.0,The Secrets of Jonathan Sperry,United States of America,The Secrets of Jonathan Sperry,Endgame Entertainment,0,The Secrets of Jonathan Sperry,2008-04-27,1000000.0,0.0,0.0,Rich Christiano
77561,es,EVA,94,2011,EVA,EVA,Desconocida,0.0,EVA,Spain,EVA,Sixth Sense Productions,0,EVA,2011-10-28,7000000.0,0.0,0.0,Kike Maíllo
111839,en,Hemingway & Gellhorn,155,2012,Hemingway & Gellhorn,Hemingway & Gellhorn,Desconocida,0.0,Hemingway & Gellhorn,United States of America,Hemingway & Gellhorn,Monachia Film,0,Hemingway & Gellhorn,2012-08-27,19500000.0,0.0,0.0,Philip Kaufman
70981,en,Prometheus,124,2012,Prometheus,Prometheus,Prometheus Collection,403170142.0,Prometheus,United Kingdom,Prometheus,Weinstein Company,403170142,Prometheus,2012-05-30,130000000.0,403170142.0,3.1013087846153846,Ridley Scott
70981,en,Prometheus,124,2012,Prometheus,Prometheus,Prometheus Collection,403170142.0,Prometheus,United States of America,Prometheus,Weinstein Company,403170142,Prometheus,2012-05-30,130000000.0,403170142.0,3.1013087846153846,Ridley Scott
77084,en,3 A.M.,88,2001,3 A.M.,3 A.M.,Desconocida,0.0,3 A.M.,United States of America,3 A.M.,Theobald Film Productions,0,3 A.M.,2001-07-01,0.0,0.0,0.0,Lee Davis
12645,en,Inhale,100,2010,Inhale,Inhale,Desconocida,55089.0,Inhale,United States of America,Inhale,Salamander Film Productions,55089,Inhale,2010-08-27,10000000.0,55089.0,0.0055089,Baltasar Kormákur
169747,en,Rated X: A Journey Through Porn,92,1999,Rated X: A Journey Through Porn,Rated X: A Journey Through Porn,Desconocida,0.0,Rated X: A Journey Through Porn,Germany,Rated X: A Journey Through Porn,Kim Ki-Duk Film,0,Rated X: A Journey Through Porn,1999-09-09,0.0,0.0,0.0,Dag Yngvesson
169747,en,Rated X: A Journey Through Porn,92,1999,Rated X: A Journey Through Porn,Rated X: A Journey Through Porn,Desconocida,0.0,Rated X: A Journey Through Porn,United States of America,Rated X: A Journey Through Porn,Kim Ki-Duk Film,0,Rated X: A Journey Through Porn,1999-09-09,0.0,0.0,0.0,Dag Yngvesson
48392,en,Sound of Noise,102,2010,Sound of Noise,Sound of Noise,Desconocida,0.0,Sound of Noise,Sweden,Sound of Noise,American Empirical Pictures,0,Sound of Noise,2010-12-25,4466000.0,0.0,0.0,Johannes Stjärne Nilsson
48392,en,Sound of Noise,102,2010,Sound of Noise,Sound of Noise,Desconocida,0.0,Sound of Noise,France,Sound of Noise,American Empirical Pictures,0,Sound of Noise,2010-12-25,4466000.0,0.0,0.0,Johannes Stjärne Nilsson
106020,en,Dr. Crippen,98,1964,Dr. Crippen,Dr. Crippen,Desconocida,0.0,Dr. Crippen,United Kingdom,Dr. Crippen,Appian Way,0,Dr. Crippen,1964-02-14,0.0,0.0,0.0,Robert Lynn
103269,en,Superman vs. The Elite,76,2012,Superman vs. The Elite,Superman vs. The Elite,Desconocida,0.0,Superman vs. The Elite,United States of America,Superman vs. The Elite,Scion Films,0,Superman vs. The Elite,2012-06-12,3500000.0,0.0,0.0,Michael Chang
79382,ja,I Wish,127,2011,I Wish,I Wish,Desconocida,0.0,I Wish,Japan,I Wish,Really Useful Films,0,I Wish,2011-06-11,0.0,0.0,0.0,Hirokazu Koreeda
80389,en,Get the Gringo,95,2012,Get the Gringo,Get the Gringo,Desconocida,0.0,Get the Gringo,United States of America,Get the Gringo,Dash Films,0,Get the Gringo,2012-03-15,35000000.0,0.0,0.0,Adrian Grunberg
109554,en,Suicide Manual,86,2003,Suicide Manual,Suicide Manual,Desconocida,0.0,Suicide Manual,,Suicide Manual,Depth of Field,0,Suicide Manual,2003-10-06,0.0,0.0,0.0,Osamu Fukutani
45244,en,"Life, Above All",100,2010,"Life, Above All","Life, Above All",Desconocida,0.0,"Life, Above All",Germany,"Life, Above All",Everyman Pictures,0,"Life, Above All",2010-05-19,0.0,0.0,0.0,Oliver Schmitz
45244,en,"Life, Above All",100,2010,"Life, Above All","Life, Above All",Desconocida,0.0,"Life, Above All",South Africa,"Life, Above All",Everyman Pictures,0,"Life, Above All",2010-05-19,0.0,0.0,0.0,Oliver Schmitz
13640,en,Superman: Doomsday,75,2007,Superman: Doomsday,Superman: Doomsday,Desconocida,0.0,Superman: Doomsday,United States of America,Superman: Doomsday,Monsoon Pictures,0,Superman: Doomsday,2007-09-18,3500000.0,0.0,0.0,Lauren Montgomery
37000,fr,A Lake,90,2008,A Lake,A Lake,Desconocida,0.0,A Lake,France,A Lake,Anhelo Productions,0,A Lake,2008-09-01,0.0,0.0,0.0,Philippe Grandrieux
60592,sv,The Importance of Tying Your Own Shoes,96,2011,The Importance of Tying Your Own Shoes,The Importance of Tying Your Own Shoes,Desconocida,0.0,The Importance of Tying Your Own Shoes,Sweden,The Importance of Tying Your Own Shoes,Yari Film Group,0,The Importance of Tying Your Own Shoes,2011-03-18,950000.0,0.0,0.0,Lena Koppel
64836,en,Exporting Raymond,86,2011,Exporting Raymond,Exporting Raymond,Desconocida,0.0,Exporting Raymond,United States of America,Exporting Raymond,Central Motion Pictures Corporation,0,Exporting Raymond,2011-04-29,0.0,0.0,0.0,Philip Rosenthal
25564,en,Appointment with Danger,89,1951,Appointment with Danger,Appointment with Danger,Desconocida,0.0,Appointment with Danger,United States of America,Appointment with Danger,Golden Harvest Productions,0,Appointment with Danger,1951-05-09,0.0,0.0,0.0,Lewis Allen
85435,en,A Few Best Men,97,2011,A Few Best Men,A Few Best Men,Desconocida,29007412.0,A Few Best Men,Australia,A Few Best Men,Captain Kidd Productions Inc.,29007412,A Few Best Men,2011-10-14,12468389.0,29007412.0,2.326476339485398,Stephan Elliott
85435,en,A Few Best Men,97,2011,A Few Best Men,A Few Best Men,Desconocida,29007412.0,A Few Best Men,United Kingdom,A Few Best Men,Captain Kidd Productions Inc.,29007412,A Few Best Men,2011-10-14,12468389.0,29007412.0,2.326476339485398,Stephan Elliott
201703,en,Love's Deadly Triangle: The Texas Cadet Murder,93,1997,Love's Deadly Triangle: The Texas Cadet Murder,Love's Deadly Triangle: The Texas Cadet Murder,Desconocida,161001698.0,Love's Deadly Triangle: The Texas Cadet Murder,United States of America,Love's Deadly Triangle: The Texas Cadet Murder,Hori Production,161001698,Love's Deadly Triangle: The Texas Cadet Murder,1997-02-20,14000000.0,161001698.0,11.500121285714286,Richard A. Colla
80321,en,Madagascar 3: Europe's Most Wanted,93,2012,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,Madagascar Collection,746921274.0,Madagascar 3: Europe's Most Wanted,United States of America,Madagascar 3: Europe's Most Wanted,Parco Co. Ltd.,746921274,Madagascar 3: Europe's Most Wanted,2012-06-06,145000000.0,746921274.0,5.1511812,Conrad Vernon
64456,en,The Lawless,83,1950,The Lawless,The Lawless,Desconocida,0.0,The Lawless,United States of America,The Lawless,Culver Studios,0,The Lawless,1950-06-01,0.0,0.0,0.0,Joseph Losey
43337,en,Inauguration of the Pleasure Dome,38,1954,Inauguration of the Pleasure Dome,Inauguration of the Pleasure Dome,Desconocida,0.0,Inauguration of the Pleasure Dome,United States of America,Inauguration of the Pleasure Dome,Diorama Films,0,Inauguration of the Pleasure Dome,1954-01-01,0.0,0.0,0.0,Kenneth Anger
55215,en,Dead Space: Aftermath,85,2010,Dead Space: Aftermath,Dead Space: Aftermath,Desconocida,0.0,Dead Space: Aftermath,United States of America,Dead Space: Aftermath,Corus,0,Dead Space: Aftermath,2010-12-31,2500000.0,0.0,0.0,Mike Disa
62177,en,Brave,93,2012,Brave,Brave,Desconocida,538983207.0,Brave,United States of America,Brave,Electrascope,538983207,Brave,2012-06-21,185000000.0,538983207.0,2.9134227405405406,Brenda Chapman
39101,ja,Dragon Ball Z: The Tree of Might,61,1990,Dragon Ball Z: The Tree of Might,Dragon Ball Z: The Tree of Might,Dragon Ball Z (Movie) Collection,0.0,Dragon Ball Z: The Tree of Might,Japan,Dragon Ball Z: The Tree of Might,Pilot Season Productions,0,Dragon Ball Z: The Tree of Might,1990-06-07,0.0,0.0,0.0,Daisuke Nishio
96399,en,For Greater Glory - The True Story of Cristiada,145,2012,For Greater Glory - The True Story of Cristiada,For Greater Glory - The True Story of Cristiada,Desconocida,9622846.0,For Greater Glory - The True Story of Cristiada,Mexico,For Greater Glory - The True Story of Cristiada,Hexatel,9622846,For Greater Glory - The True Story of Cristiada,2012-06-01,12000000.0,9622846.0,0.8019038333333334,Dean Wright
40171,ko,Woochi : The Demon Slayer,136,2009,Woochi : The Demon Slayer,Woochi : The Demon Slayer,Desconocida,0.0,Woochi : The Demon Slayer,South Korea,Woochi : The Demon Slayer,Saban/Scherick Productions,0,Woochi : The Demon Slayer,2009-12-23,12000000.0,0.0,0.0,Dong-hun Choi
34494,it,Sorry if I Love You,105,2008,Sorry if I Love You,Sorry if I Love You,Desconocida,0.0,Sorry if I Love You,Italy,Sorry if I Love You,Saban International N.V.,0,Sorry if I Love You,2008-01-25,0.0,0.0,0.0,Federico Moccia
86157,ru,Torpedo Bombers,96,1983,Torpedo Bombers,Torpedo Bombers,Desconocida,0.0,Torpedo Bombers,Russia,Torpedo Bombers,StarCom,0,Torpedo Bombers,1983-08-01,0.0,0.0,0.0,Semyon Aranovich
80585,en,Rock of Ages,123,2012,Rock of Ages,Rock of Ages,Desconocida,59418613.0,Rock of Ages,United States of America,Rock of Ages,Prolific Films,59418613,Rock of Ages,2012-06-13,75000000.0,59418613.0,0.7922481733333333,Adam Shankman
88005,en,Seeking a Friend for the End of the World,101,2012,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,Desconocida,9636289.0,Seeking a Friend for the End of the World,United States of America,Seeking a Friend for the End of the World,Snakehair Productions,9636289,Seeking a Friend for the End of the World,2012-06-22,10000000.0,9636289.0,0.9636289,Lorene Scafaria
29860,en,Hollywood Man,107,1976,Hollywood Man,Hollywood Man,Desconocida,0.0,Hollywood Man,United States of America,Hollywood Man,Entertainment Events,0,Hollywood Man,1976-10-01,0.0,0.0,0.0,Jack Starrett
67619,en,Revenge of the Electric Car,90,2011,Revenge of the Electric Car,Revenge of the Electric Car,Desconocida,0.0,Revenge of the Electric Car,,Revenge of the Electric Car,Braunstein and Hamady Productions,0,Revenge of the Electric Car,2011-10-21,0.0,0.0,0.0,Chris Paine
26974,en,Pulgasari,95,1985,Pulgasari,Pulgasari,Desconocida,0.0,Pulgasari,Japan,Pulgasari,Penta Entertainment,0,Pulgasari,1985-01-01,0.0,0.0,0.0,Shin Sang-ok
26974,en,Pulgasari,95,1985,Pulgasari,Pulgasari,Desconocida,0.0,Pulgasari,North Korea,Pulgasari,Penta Entertainment,0,Pulgasari,1985-01-01,0.0,0.0,0.0,Shin Sang-ok
24729,en,The Toughest Man in the World,120,1984,The Toughest Man in the World,The Toughest Man in the World,Desconocida,0.0,The Toughest Man in the World,United States of America,The Toughest Man in the World,Budding Grove,0,The Toughest Man in the World,1984-11-07,0.0,0.0,0.0,Dick Lowry
39104,ja,Dragon Ball Z: Super Android 13,46,1992,Dragon Ball Z: Super Android 13,Dragon Ball Z: Super Android 13,Dragon Ball Z (Movie) Collection,0.0,Dragon Ball Z: Super Android 13,Japan,Dragon Ball Z: Super Android 13,Midwest Films,0,Dragon Ball Z: Super Android 13,1992-07-11,0.0,0.0,0.0,Daisuke Nishio
78999,fr,Virtual JFK: Vietnam If Kennedy Had Lived,0,2008,Virtual JFK: Vietnam If Kennedy Had Lived,Virtual JFK: Vietnam If Kennedy Had Lived,Desconocida,0.0,Virtual JFK: Vietnam If Kennedy Had Lived,United States of America,Virtual JFK: Vietnam If Kennedy Had Lived,The Filmakers,0,Virtual JFK: Vietnam If Kennedy Had Lived,2008-09-17,0.0,0.0,0.0,Koji Masutani
95516,en,Cleanskin,108,2012,Cleanskin,Cleanskin,Desconocida,0.0,Cleanskin,United Kingdom,Cleanskin,Erato Films,0,Cleanskin,2012-03-08,0.0,0.0,0.0,Hadi Hajaig
61111,el,The Day the Fish Came Out,109,1967,The Day the Fish Came Out,The Day the Fish Came Out,Desconocida,0.0,The Day the Fish Came Out,United Kingdom,The Day the Fish Came Out,Film and Music Entertainment (F&ME),0,The Day the Fish Came Out,1967-09-27,0.0,0.0,0.0,Mihalis Kakogiannis
61111,el,The Day the Fish Came Out,109,1967,The Day the Fish Came Out,The Day the Fish Came Out,Desconocida,0.0,The Day the Fish Came Out,United States of America,The Day the Fish Came Out,Film and Music Entertainment (F&ME),0,The Day the Fish Came Out,1967-09-27,0.0,0.0,0.0,Mihalis Kakogiannis
61111,el,The Day the Fish Came Out,109,1967,The Day the Fish Came Out,The Day the Fish Came Out,Desconocida,0.0,The Day the Fish Came Out,Greece,The Day the Fish Came Out,Film and Music Entertainment (F&ME),0,The Day the Fish Came Out,1967-09-27,0.0,0.0,0.0,Mihalis Kakogiannis
98548,en,People Like Us,114,2012,People Like Us,People Like Us,Desconocida,12434778.0,People Like Us,United States of America,People Like Us,Q&Q Medien,12434778,People Like Us,2012-06-29,16000000.0,12434778.0,0.777173625,Alex Kurtzman
57346,en,Thomas Jefferson,180,1997,Thomas Jefferson,Thomas Jefferson,Desconocida,0.0,Thomas Jefferson,United States of America,Thomas Jefferson,The De Mann Entertainment Company,0,Thomas Jefferson,1997-02-18,0.0,0.0,0.0,Ken Burns
66025,en,Mooz-lum,95,2011,Mooz-lum,Mooz-lum,Desconocida,330048.0,Mooz-lum,United States of America,Mooz-lum,HD Vision Studios,330048,Mooz-lum,2011-02-11,0.0,330048.0,0.0,Qasim Basir
40770,en,Spirit Camp,0,2009,Spirit Camp,Spirit Camp,Desconocida,0.0,Spirit Camp,,Spirit Camp,Appleseed Film Partners,0,Spirit Camp,2009-09-25,0.0,0.0,0.0,Kerry Beyer
75810,en,The Perfect Roommate,100,2011,The Perfect Roommate,The Perfect Roommate,Desconocida,0.0,The Perfect Roommate,Canada,The Perfect Roommate,Digital Frontier,0,The Perfect Roommate,2011-07-21,0.0,0.0,0.0,Curtis Crawford
59706,en,The Fatal Hour,68,1940,The Fatal Hour,The Fatal Hour,Mr. Wong Collection,0.0,The Fatal Hour,United States of America,The Fatal Hour,Geneon Entertainment,0,The Fatal Hour,1940-01-15,0.0,0.0,0.0,William Nigh
96534,de,My Last Day Without You,90,2011,My Last Day Without You,My Last Day Without You,Desconocida,0.0,My Last Day Without You,United States of America,My Last Day Without You,Micott Basara K.K.,0,My Last Day Without You,2011-06-11,1000000.0,0.0,0.0,Stefan C. Schaefer
60003,en,Red Rover,103,2006,Red Rover,Red Rover,Desconocida,0.0,Red Rover,,Red Rover,TYO Productions,0,Red Rover,2006-10-08,0.0,0.0,0.0,Marc S. Grenier
103370,en,Madea's Witness Protection,114,2012,Madea's Witness Protection,Madea's Witness Protection,Desconocida,0.0,Madea's Witness Protection,United States of America,Madea's Witness Protection,Fraia Film,0,Madea's Witness Protection,2012-06-29,0.0,0.0,0.0,Tyler Perry
32050,en,The Black Windmill,106,1974,The Black Windmill,The Black Windmill,Desconocida,0.0,The Black Windmill,United Kingdom,The Black Windmill,AB Svensk Filmindustri,0,The Black Windmill,1974-05-17,0.0,0.0,0.0,Don Siegel
80468,en,Some Guy Who Kills People,97,2011,Some Guy Who Kills People,Some Guy Who Kills People,Desconocida,0.0,Some Guy Who Kills People,United States of America,Some Guy Who Kills People,Nord Art AB,0,Some Guy Who Kills People,2011-04-14,300000.0,0.0,0.0,Jack Perez
93676,en,Someday This Pain Will Be Useful to You,96,2011,Someday This Pain Will Be Useful to You,Someday This Pain Will Be Useful to You,Desconocida,0.0,Someday This Pain Will Be Useful to You,Italy,Someday This Pain Will Be Useful to You,Elektra Productions,0,Someday This Pain Will Be Useful to You,2011-11-02,8000000.0,0.0,0.0,Roberto Faenza
93676,en,Someday This Pain Will Be Useful to You,96,2011,Someday This Pain Will Be Useful to You,Someday This Pain Will Be Useful to You,Desconocida,0.0,Someday This Pain Will Be Useful to You,United States of America,Someday This Pain Will Be Useful to You,Elektra Productions,0,Someday This Pain Will Be Useful to You,2011-11-02,8000000.0,0.0,0.0,Roberto Faenza
84165,en,2 Days in New York,91,2012,2 Days in New York,2 Days in New York,2 Days In... Collection,1653792.0,2 Days in New York,France,2 Days in New York,SAI Productions,1653792,2 Days in New York,2012-03-28,8000000.0,1653792.0,0.206724,Julie Delpy
84165,en,2 Days in New York,91,2012,2 Days in New York,2 Days in New York,2 Days In... Collection,1653792.0,2 Days in New York,Germany,2 Days in New York,SAI Productions,1653792,2 Days in New York,2012-03-28,8000000.0,1653792.0,0.206724,Julie Delpy
84165,en,2 Days in New York,91,2012,2 Days in New York,2 Days in New York,2 Days In... Collection,1653792.0,2 Days in New York,Belgium,2 Days in New York,SAI Productions,1653792,2 Days in New York,2012-03-28,8000000.0,1653792.0,0.206724,Julie Delpy
44251,ja,Dragon Ball Z: Broly - Second Coming,48,1994,Dragon Ball Z: Broly - Second Coming,Dragon Ball Z: Broly - Second Coming,Dragon Ball Z (Movie) Collection,0.0,Dragon Ball Z: Broly - Second Coming,Japan,Dragon Ball Z: Broly - Second Coming,Adolfo Aristarain,0,Dragon Ball Z: Broly - Second Coming,1994-03-12,0.0,0.0,0.0,Shigeyasu Yamauchi
50388,ja,King of Thorn,105,2009,King of Thorn,King of Thorn,Desconocida,0.0,King of Thorn,Japan,King of Thorn,Tornasol Films S.A.,0,King of Thorn,2009-10-09,0.0,0.0,0.0,Kazuyoshi Katayama
148807,en,"Lost, Lost, Lost",180,1976,"Lost, Lost, Lost","Lost, Lost, Lost",Desconocida,0.0,"Lost, Lost, Lost",United States of America,"Lost, Lost, Lost",Estudios Picasso,0,"Lost, Lost, Lost",1976-09-14,0.0,0.0,0.0,Jonas Mekas
72843,en,Pete Smalls Is Dead,95,2010,Pete Smalls Is Dead,Pete Smalls Is Dead,Desconocida,0.0,Pete Smalls Is Dead,,Pete Smalls Is Dead,Mama Films,0,Pete Smalls Is Dead,2010-09-17,6000000.0,0.0,0.0,Alexandre Rockwell
101325,en,The Forger,96,2011,The Forger,The Forger,Desconocida,0.0,The Forger,United States of America,The Forger,DAL Productions,0,The Forger,2011-03-09,0.0,0.0,0.0,Lawrence Roeck
52906,en,Goodbye Charlie,116,1964,Goodbye Charlie,Goodbye Charlie,Desconocida,0.0,Goodbye Charlie,,Goodbye Charlie,Les Films 21,0,Goodbye Charlie,1964-11-18,0.0,0.0,0.0,Vincente Minnelli
73943,en,388 Arletta Avenue,87,2011,388 Arletta Avenue,388 Arletta Avenue,Desconocida,0.0,388 Arletta Avenue,Canada,388 Arletta Avenue,Rasta Films,0,388 Arletta Avenue,2011-09-11,0.0,0.0,0.0,Randall Cole
55680,en,The Craigslist Killer,95,2011,The Craigslist Killer,The Craigslist Killer,Desconocida,0.0,The Craigslist Killer,United States of America,The Craigslist Killer,Pegasos Film,0,The Craigslist Killer,2011-01-03,0.0,0.0,0.0,Stephen T. Kay
37545,en,Morning of the Earth,79,1971,Morning of the Earth,Morning of the Earth,Desconocida,0.0,Morning of the Earth,,Morning of the Earth,Ciné-Sud Promotion,0,Morning of the Earth,1971-01-01,0.0,0.0,0.0,Alby Falzon
39323,ja,Dragon Ball Z: Bardock - The Father of Goku,48,1990,Dragon Ball Z: Bardock - The Father of Goku,Dragon Ball Z: Bardock - The Father of Goku,Dragon Ball Z OVA Collection,0.0,Dragon Ball Z: Bardock - The Father of Goku,Japan,Dragon Ball Z: Bardock - The Father of Goku,Fonds Sud Cinéma,0,Dragon Ball Z: Bardock - The Father of Goku,1990-10-17,0.0,0.0,0.0,Mitsuo Hashimoto
8736,fr,Dikkenek,84,2006,Dikkenek,Dikkenek,Desconocida,0.0,Dikkenek,Belgium,Dikkenek,Les Films Terre Africaine,0,Dikkenek,2006-06-21,0.0,0.0,0.0,Olivier Van Hoofstadt
8736,fr,Dikkenek,84,2006,Dikkenek,Dikkenek,Desconocida,0.0,Dikkenek,France,Dikkenek,Les Films Terre Africaine,0,Dikkenek,2006-06-21,0.0,0.0,0.0,Olivier Van Hoofstadt
109459,en,A Necessary Death,101,2008,A Necessary Death,A Necessary Death,Desconocida,0.0,A Necessary Death,,A Necessary Death,Filmi Doomireew,0,A Necessary Death,2008-03-08,0.0,0.0,0.0,Daniel Stamm
